StateCode,NCESSCH,PCT_BACH,PCT_ADVC,P_EXPLT6,P_EXPGT5,MEAN_EXP,M_BSALT6,M_BSAGT5,M_BSAL
29,2.9164E+11,65.7,34.3,11.4,88.6,19,31100,50811,48558
29,2.9164E+11,60.9,34.8,30.4,69.6,11,27028,43800,38695
29,2.9164E+11,57.9,42.1,32.9,67.1,15,30121,49076,42841
29,2.9164E+11,81,19,28.6,71.4,12,29494,44652,40321
29,2.9164E+11,75,25,-1,83.3,15,-1,46785,44471
29,2.9164E+11,73.9,26.1,21.7,78.3,14,33046,48323,45002
29,2.9164E+11,62.5,37.5,29.2,70.8,12,38734,43900,42393
29,2.9164E+11,68.2,27.3,27.3,72.7,14,30392,47228,42636
29,2.9164E+11,83.3,-1,-1,83.3,10,-1,42288,40355
29,2.9164E+11,63.6,36.4,22.7,77.3,17,31879,47934,44285
29,2.9164E+11,61.2,38.8,32.7,67.3,13,34134,47747,43302
29,2.9164E+11,67.4,32.6,23.9,76.1,14,35652,48394,45347
29,2.9164E+11,70,30,20,80,15,33404,50510,47089
29,2.9164E+11,65,32.5,30,70,13,31241,45494,41218
29,2.9164E+11,55.6,44.4,16.7,83.3,18,30857,49610,46485
29,2.9164E+11,59.1,40.9,27.3,72.7,15,32399,49585,44898
29,2.9164E+11,64.7,35.3,26.5,73.5,12,33486,46674,43183
29,2.9164E+11,64.5,35.5,16.1,83.9,15,33840,43997,42359
29,2.9164E+11,77.1,22.9,37.1,62.9,13,32500,47920,42193
29,2.9164E+11,72.4,27.6,27.6,72.4,14,32422,46804,42836
29,2.9164E+11,62.9,37.1,17.1,82.9,17,30867,48614,45572
29,2.9164E+11,65,35,25,75,19,31241,46326,42555
29,2.9164E+11,66.7,33.3,48.1,51.9,10,30815,49047,40269
29,2.9164E+11,58.8,41.2,23.5,76.5,18,33121,46378,43259
29,2.9164E+11,56.7,43.3,10,90,17,31214,51440,49417
29,2.9164E+11,45.8,29.2,20.8,79.2,18,44364,57130,54471
29,2.9164E+11,62.9,37.1,11.4,88.6,18,31265,48077,46156
29,2.9164E+11,70.6,29.4,23.5,76.5,15,34043,46845,43832
29,2.9164E+11,100,0,0,100,20,-2,50766,50766
29,2.9164E+11,54.5,45.5,20.5,79.5,14,31411,45484,42606
29,2.9164E+11,66.7,33.3,33.3,66.7,14,30066,45807,40560
29,2.9164E+11,52.4,42.9,28.6,71.4,15,28753,46696,41570
29,2.91645E+11,40,60,30,70,11,34525,43129,40548
29,2.91645E+11,-1,81.8,-1,81.8,13,-1,45717,43332
29,2.91645E+11,38.6,61.4,15.9,84.1,16,36443,44724,43406
29,2.91645E+11,23.8,76.2,0,100,14,-2,45812,45812
29,2.91645E+11,42.5,57.5,32.5,67.5,13,33610,45038,41324
29,2.91645E+11,35.3,64.7,23.5,76.5,13,35581,44333,42274
29,2.91645E+11,-1,96.6,0,100,18,-2,47822,47822
29,2.91645E+11,25,75,-1,83.3,12,-1,43105,41773
29,2.91647E+11,66.7,33.3,33.3,66.7,9,27000,30967,29644
29,2.9165E+11,58.8,38.2,29.4,70.6,11,28346,36724,34260
29,2.9165E+11,65.4,34.6,30.8,69.2,13,28639,38467,35443
29,2.9165E+11,55.6,-1,0,100,17,-2,38880,38880
29,2.9165E+11,54.8,41.9,32.3,67.7,14,28508,39225,35768
29,2.9165E+11,72.4,27.6,10.3,89.7,18,28199,38212,37176
29,2.9165E+11,0,100,0,100,16,-2,39851,39851
29,2.91653E+11,44.4,55.6,33.3,66.7,14,26017,28775,27856
29,2.91653E+11,66.7,-1,-1,66.7,20,-1,30325,29517
29,2.91659E+11,50,50,16.7,83.3,13,26500,36216,34597
29,2.91659E+11,69.2,30.8,46.2,53.8,13,28020,39064,33967
29,2.91662E+11,100,0,-1,66.7,9,-1,25444,24786
29,2.91666E+11,90,-1,70,30,6,27793,34117,29690
29,2.91666E+11,60,40,30,70,11,28783,37236,34700
29,2.91671E+11,60,40,30,70,14,27983,33271,31685
29,2.91671E+11,92.3,-1,38.5,61.5,6,27420,31144,29712
29,2.91674E+11,53.3,20,0,100,16,-2,35445,35445
29,2.91674E+11,54.8,45.2,28.6,71.4,14,27586,35658,33351
29,2.91674E+11,43.9,56.1,26.8,73.2,15,27631,35989,33747
29,2.91674E+11,50.9,49.1,30.9,69.1,13,27492,36189,33501
29,2.91674E+11,50,50,32.4,67.6,11,28034,33308,31602
29,2.91677E+11,20,80,10,90,14,37672,58788,56676
29,2.91677E+11,28,72,44,56,10,42373,56581,50329
29,2.91677E+11,17.5,82.5,15,85,16,39844,62599,59186
29,2.91677E+11,12,88,20,80,14,40981,61291,57229
29,2.91677E+11,16.7,83.3,16.7,83.3,14,42498,60508,57507
29,2.91677E+11,10.2,89.8,20.4,79.6,13,42644,60049,56497
29,2.91677E+11,15.4,84.6,15.4,84.6,14,40070,61467,58175
29,2.91677E+11,24,76,20,80,16,43833,60246,56964
29,2.91677E+11,0,100,-1,87.5,11,-1,48832,47998
29,2.91683E+11,26.7,73.3,16.7,83.3,14,31075,38594,37341
29,2.91683E+11,55.9,44.1,23.5,76.5,13,30193,39605,37390
29,2.91683E+11,58.6,41.4,10.3,89.7,15,30070,38056,37230
29,2.91683E+11,65.5,34.5,10.3,89.7,15,31362,38358,37634
29,2.91686E+11,88.9,-1,-1,77.8,12,-1,31766,30186
29,2.91686E+11,66.7,33.3,-1,83.3,12,-1,31377,30031
29,2.91692E+11,63.2,36.8,26.3,73.7,15,26560,32214,30726
29,2.91692E+11,81.3,18.8,25,75,12,26450,30417,29425
29,2.91695E+11,41.2,58.8,35.3,64.7,11,24575,32444,29667
29,2.91695E+11,42.9,57.1,21.4,78.6,17,25317,32005,30571
29,2.917E+11,55.6,44.4,27.8,72.2,12,27150,35992,33536
29,2.91782E+11,63,37,37,63,15,38818,63797,54546
29,2.91782E+11,44.4,55.6,20.6,79.4,14,39169,59808,55549
29,2.91782E+11,41.2,58.8,16.5,83.5,14,40941,61506,58119
29,2.91782E+11,51.7,48.3,13.8,86.2,16,41276,60717,58035
29,2.91782E+11,62.1,37.9,31,69,14,39410,59867,53518
29,2.91782E+11,54.5,45.5,24.2,75.8,12,37878,58175,53254
29,2.91785E+11,44.4,55.6,22.2,77.8,15,28875,35549,34066
29,2.91785E+11,55,45,20,80,13,29525,34353,33387
29,2.91785E+11,41.7,-1,0,100,15,-2,34901,34901
29,2.91785E+11,63.2,36.8,21.1,78.9,14,28488,34567,33287
29,2.91785E+11,70.6,29.4,23.5,76.5,13,28575,33290,32181
29,2.91788E+11,96,-1,24,76,14,27200,34138,32473
29,2.91788E+11,54.5,45.5,-1,90.9,15,-1,34695,34341
29,2.91788E+11,71.4,28.6,35.7,64.3,8,27320,32304,30524
29,2.91791E+11,71.4,-1,57.1,42.9,5,23498,27733,25313
29,2.91797E+11,46.7,53.3,20,80,14,31612,39997,38320
29,2.91797E+11,25,75,33.3,66.7,18,32756,45522,41267
29,2.91797E+11,63.6,36.4,45.5,54.5,9,31581,38615,35417
29,2.91822E+11,38.1,61.9,23.8,76.2,12,34000,39088,37876
29,2.91822E+11,37.5,58.3,29.2,70.8,13,32486,39400,37383
29,2.91822E+11,34.3,65.7,34.3,65.7,10,33367,39122,37149
29,2.91824E+11,73.7,26.3,21.1,78.9,12,31341,40037,38206
29,2.91824E+11,64.3,35.7,-1,85.7,12,-1,38944,37859
29,2.91824E+11,54.5,45.5,27.3,72.7,8,31625,37493,35892
29,2.91827E+11,53.8,46.2,23.1,76.9,10,30063,38109,36252
29,2.91827E+11,15.8,47.4,26.3,73.7,11,36863,41654,40393
29,2.91827E+11,65,35,40,60,9,30154,38484,35152
29,2.91827E+11,48.6,51.4,28.6,71.4,13,30335,39665,36999
29,2.91827E+11,61.9,38.1,23.8,76.2,13,29872,39170,36956
29,2.91827E+11,55.6,44.4,27.8,72.2,12,30823,38489,36360
29,2.91827E+11,59.3,40.7,37,63,12,30491,39941,36441
29,2.91827E+11,60,-1,60,-1,5,30990,-1,32946
29,2.9183E+11,46.3,53.7,28.4,71.6,12,37016,52092,47817
29,2.9183E+11,46.9,53.1,21.9,78.1,11,37316,49094,46518
29,2.9183E+11,51.5,48.5,24.2,75.8,10,38900,48313,46031
29,2.9183E+11,19.2,80.8,11.5,88.5,18,34481,55532,53103
29,2.9183E+11,32,68,20,80,16,38026,55774,52224
29,2.9183E+11,41.7,58.3,0,100,17,-2,50454,50454
29,2.9183E+11,42.1,57.9,21.1,78.9,14,35180,54174,50175
29,2.9183E+11,46.9,53.1,25,75,13,38214,51707,48334
29,2.9183E+11,36.7,63.3,10,90,16,37371,52633,51107
29,2.9183E+11,50,50,24.2,75.8,13,36465,51800,48082
29,2.9183E+11,44.5,55.5,18.5,81.5,14,36232,50609,47951
29,2.9183E+11,40,60,12,88,13,36119,49701,48071
29,2.9183E+11,48.1,51.1,18.3,81.7,14,36189,51522,48713
29,2.9183E+11,48.5,51.5,24.2,75.8,12,38199,50185,47279
29,2.9183E+11,42.1,57.9,10.5,89.5,16,36697,51606,50037
29,2.9183E+11,53.3,46.7,16.7,83.3,13,34385,50877,48128
29,2.9183E+11,56.3,43.8,-1,87.5,11,-1,47766,45985
29,2.9183E+11,29.4,70.6,20.6,79.4,14,35500,53240,49588
29,2.9183E+11,47.4,52.6,26.3,73.7,10,37477,47161,44612
29,2.9183E+11,45.5,54.5,27.3,72.7,12,36279,51137,47085
29,2.9183E+11,49.4,50.6,22.2,77.8,12,37031,48550,45990
29,2.9183E+11,50,50,29.3,70.7,12,35017,51363,46572
29,2.9183E+11,43.8,56.3,25,75,13,35144,52352,48050
29,2.91833E+11,77.8,-1,-1,77.8,11,-1,32129,31156
29,2.91836E+11,76.9,23.1,38.5,61.5,12,27040,31291,29656
29,2.91836E+11,-1,80,-1,60,10,-1,30592,30282
29,2.91842E+11,37.5,62.5,-1,75,12,-1,31783,30150
29,2.91842E+11,57.1,42.9,0,100,17,-2,31448,31448
29,2.91845E+11,50,50,-1,80,11,-1,30288,28930
29,2.91845E+11,75,-1,62.5,37.5,7,23740,31400,26613
29,2.91845E+11,60,40,50,50,11,25280,32660,28970
29,2.91846E+11,57.1,42.9,20,80,15,27544,36394,34624
29,2.91846E+11,50,50,23.8,76.2,12,26940,34813,32938
29,2.91848E+11,78.1,21.9,34.4,65.6,12,31319,38357,35938
29,2.91848E+11,41.7,25,-1,91.7,14,-1,43276,42454
29,2.91848E+11,71.4,28.6,33.3,66.7,10,29543,37343,34743
29,2.91848E+11,73.3,26.7,26.7,73.3,10,30167,38288,36122
29,2.91848E+11,75,-1,-1,-1,8,-1,-1,34228
29,2.91851E+11,35.3,64.7,17.6,82.4,15,26017,32040,30977
29,2.91851E+11,60,-1,-1,60,8,-1,29708,27965
29,2.91851E+11,100,0,-1,-1,6,-1,-1,26175
29,2.91854E+11,25.9,74.1,37,63,12,36770,50847,45633
29,2.91854E+11,46.7,53.3,26.7,73.3,12,34975,48227,44693
29,2.91854E+11,27.6,72.4,37.9,62.1,11,36791,50661,45400
29,2.91854E+11,33.3,66.7,35.7,64.3,13,35153,56422,48826
29,2.91854E+11,14.3,85.7,28.6,71.4,10,36888,50190,46389
29,2.91854E+11,33.3,66.7,43.3,56.7,11,34492,56376,46893
29,2.91854E+11,23.2,76.8,22,78,14,36250,53973,50083
29,2.91854E+11,42.9,57.1,0,100,9,-2,42657,42657
29,2.91854E+11,-1,83.3,50,50,9,37933,53767,45850
29,2.91854E+11,32.1,67.9,32.1,67.9,12,35353,50467,45619
29,2.91854E+11,42.9,57.1,28.6,71.4,9,34700,46476,43111
29,2.91854E+11,24.2,75.8,27.3,72.7,11,39056,49333,46530
29,2.91854E+11,33.3,66.7,26.2,73.8,9,36636,46845,44171
29,2.91854E+11,31.3,68.8,56.3,43.8,6,37744,44086,40519
29,2.91854E+11,37.5,62.5,46.9,53.1,8,36059,48559,42700
29,2.91854E+11,58.6,41.4,51.7,48.3,8,35173,46387,40587
29,2.9186E+11,63,37,14.8,85.2,13,28184,36099,34926
29,2.9186E+11,72,28,28,72,12,28502,36260,34088
29,2.91867E+11,55,45,25,75,13,26829,33313,31692
29,2.91867E+11,75,25,50,50,9,27788,33245,30516
29,2.91869E+11,20,80,24,76,12,36766,55436,50955
29,2.91869E+11,33.3,66.7,23.3,76.7,13,36372,54843,50533
29,2.91869E+11,21.7,78.3,26.1,73.9,15,36142,62406,55555
29,2.91869E+11,22.4,77.6,22.4,77.6,13,36472,58128,53284
29,2.91869E+11,20.7,79.3,20.7,79.3,14,36433,57580,53205
29,2.91869E+11,24.8,75.2,36.3,63.7,10,37635,54913,48644
29,2.91869E+11,23,77,24.6,75.4,11,36347,52987,48895
29,2.91908E+11,47.6,52.4,19,81,14,26116,33354,31975
29,2.91908E+11,56.5,43.5,26.1,73.9,13,26417,35258,32952
29,2.91914E+11,61.9,38.1,47.6,52.4,12,27345,31655,29602
29,2.91914E+11,70,30,50,50,8,27160,32600,29880
29,2.91917E+11,59,41,23.1,76.9,12,31535,35298,34429
29,2.91917E+11,61.5,38.5,15.4,84.6,14,28185,35577,34440
29,2.91917E+11,57.1,42.9,25,75,13,29545,36364,34659
29,2.91917E+11,63.2,36.8,36.8,63.2,10,30270,34992,33252
29,2.9192E+11,53.1,46.9,53.1,46.9,8,30971,38673,34581
29,2.91923E+11,66.7,33.3,41.7,58.3,8,31470,35936,34075
29,2.91923E+11,58.8,41.2,52.9,47.1,7,31404,37063,34067
29,2.91923E+11,66.7,-1,-1,66.7,10,-1,34863,33567
29,2.91926E+11,45.5,54.5,-1,90.9,16,-1,36109,35412
29,2.91926E+11,57.7,42.3,26.9,73.1,14,29027,35441,33714
29,2.91926E+11,40,60,25,75,15,29835,38491,36327
29,2.91932E+11,100,0,-1,-1,8,-1,-1,24325
29,2.91935E+11,60.6,39.4,33.3,66.7,11,26617,34330,31759
29,2.91935E+11,66.7,33.3,43.3,56.7,11,26817,35254,31598
29,2.91938E+11,91.7,-1,25,75,13,25533,28800,27983
29,2.91938E+11,60,40,30,70,15,29617,31029,30605
29,2.91941E+11,45.7,54.3,10.9,89.1,14,28245,34711,34008
29,2.91941E+11,50,21.4,35.7,64.3,11,33602,37498,36107
29,2.91941E+11,56.3,43.8,25,75,14,28981,34675,33252
29,2.91941E+11,55.6,44.4,16.7,83.3,13,29258,34143,33329
29,2.91984E+11,75,25,41.7,58.3,11,25320,33659,30185
29,2.91984E+11,80,-1,50,50,6,25240,30660,27950
29,2.91989E+11,60.7,39.3,30.4,69.6,12,29913,37459,35169
29,2.91989E+11,70.3,29.7,27,73,14,29732,38370,36035
29,2.91992E+11,77.8,-1,33.3,66.7,12,24667,32083,29611
29,2.91992E+11,-1,60,-1,80,21,-1,35000,35067
29,2.91995E+11,85.7,-1,-1,71.4,11,-1,27760,26114
29,2.91998E+11,32,68,20,80,14,27456,36748,34889
29,2.91998E+11,60,40,30,70,11,27560,34209,32214
29,2.91998E+11,66.7,33.3,44.4,55.6,11,27300,35100,31633
29,2.92001E+11,34.8,65.2,34.8,65.2,9,37537,52982,47610
29,2.92001E+11,50,50,42.9,57.1,11,35972,57473,48258
29,2.92001E+11,57.1,42.9,50,50,7,37147,48658,42902
29,2.92001E+11,51.9,48.1,40.7,59.3,9,35746,52744,45819
29,2.92005E+11,50,50,-1,75,12,-1,34989,32824
29,2.92005E+11,35.7,64.3,28.6,71.4,13,26230,35563,32896
29,2.92005E+11,50,50,50,50,8,25081,33827,29454
29,2.92016E+11,62.5,37.5,25,75,12,26867,31290,30184
29,2.92016E+11,60,40,36.7,63.3,11,27093,32216,30338
29,2.92028E+11,30,70,0,100,17,-2,31920,31920
29,2.92028E+11,66.7,33.3,44.4,55.6,9,26825,32480,29967
29,2.92031E+11,84.6,15.4,26.9,73.1,12,27546,32560,31210
29,2.92031E+11,78.3,21.7,56.5,43.5,9,27642,34536,30640
29,2.92034E+11,66.7,-1,-1,83.3,11,-1,32200,30517
29,2.92037E+11,81.8,-1,45.5,54.5,10,22200,27667,25182
29,2.92037E+11,85.7,-1,-1,71.4,15,-1,26840,25557
29,2.92041E+11,44.4,-1,-1,88.9,10,-1,39014,38341
29,2.92041E+11,47.1,52.9,-1,88.2,15,-1,39546,38775
29,2.92041E+11,46.8,53.2,23.4,76.6,16,31924,41075,38934
29,2.92041E+11,50,50,-1,91.7,13,-1,38287,37682
29,2.92041E+11,33.3,66.7,-1,91.7,17,-1,41029,40408
29,2.92041E+11,45.1,54.9,15.7,84.3,15,31255,40160,38763
29,2.92041E+11,30.8,69.2,-1,92.3,16,-1,40095,39483
29,2.92043E+11,46.9,53.1,-1,93.8,14,-1,42956,42266
29,2.92043E+11,23.5,76.5,-1,97.1,14,-1,43844,43576
29,2.92043E+11,36.4,61.4,11.4,88.6,16,33634,44251,43044
29,2.92043E+11,43.5,56.5,-1,91.3,14,-1,42337,41391
29,2.92043E+11,44.4,55.6,-1,96.3,16,-1,44937,44492
29,2.92049E+11,37.8,62.2,16.2,83.8,16,30345,38691,37337
29,2.92049E+11,50,25,50,50,6,38066,39385,38725
29,2.92049E+11,41.4,58.6,34.5,65.5,12,30629,37772,35309
29,2.92049E+11,40.6,59.4,28.1,71.9,12,29573,38851,36241
29,2.92055E+11,84.6,15.4,15.4,84.6,14,29675,35098,34263
29,2.92055E+11,73.9,21.7,13,87,14,29008,35052,34264
29,2.92061E+11,71.2,28.8,25.4,74.6,13,31259,39440,37360
29,2.92061E+11,66.7,33.3,21.4,78.6,13,31376,39185,37512
29,2.92061E+11,86.4,13.6,36.4,63.6,11,31831,37697,35564
29,2.92061E+11,58.8,41.2,29.4,70.6,16,31248,41210,38280
29,2.92061E+11,64.4,33.9,16.9,83.1,16,35303,39692,38948
29,2.92061E+11,56,44,20,80,14,31658,39687,38081
29,2.92061E+11,73.1,26.9,30.8,69.2,11,31880,38033,36140
29,2.92064E+11,66.7,33.3,33.3,66.7,10,25500,29733,28322
29,2.92064E+11,72.7,27.3,54.5,45.5,9,27978,30320,29043
29,2.92067E+11,25,75,18.8,81.3,13,33346,54614,50626
29,2.92067E+11,27.8,72.2,27.8,72.2,11,34240,52454,47394
29,2.92067E+11,36.4,63.6,36.4,63.6,11,34548,51112,45089
29,2.92067E+11,14.8,85.2,22.2,77.8,16,34461,57579,52442
29,2.92067E+11,26.5,73.5,23.5,76.5,13,34167,56540,51276
29,2.92067E+11,30.7,69.3,26.7,73.3,12,36577,52667,48365
29,2.92067E+11,25,75,-1,90,15,-1,54630,52545
29,2.92067E+11,48.6,51.4,40,60,11,33432,54203,45895
29,2.92067E+11,24.5,75.5,22.5,77.5,13,35163,53376,49269
29,2.92067E+11,22.7,77.3,18.2,81.8,10,34725,50679,47778
29,2.92067E+11,48,52,36,64,12,34088,50675,44703
29,2.92067E+11,23.3,76.7,13.3,86.7,15,33520,54573,51766
29,2.92067E+11,33.3,66.7,50,50,10,35505,55806,45655
29,2.92067E+11,13.6,86.4,31.8,68.2,11,35740,53976,48174
29,2.92067E+11,15.8,84.2,15.8,84.2,17,33867,58692,54772
29,2.92067E+11,15,85,7.5,92.5,13,34966,50168,49028
29,2.9207E+11,66.7,33.3,19,81,15,27299,33712,32490
29,2.9207E+11,79.2,16.7,41.7,58.3,11,26948,31855,29811
29,2.92075E+11,63.6,36.4,27.3,72.7,14,24733,31988,30009
29,2.92075E+11,62.5,37.5,37.5,62.5,13,26908,30640,29241
29,2.92081E+11,64.5,35.5,35.5,64.5,13,30731,36067,34174
29,2.92081E+11,51.7,48.3,20.7,79.3,15,30517,36847,35538
29,2.92081E+11,59.1,40.9,-1,90.9,16,-1,36007,35438
29,2.92081E+11,-1,35.3,-1,88.2,14,-1,39493,38487
29,2.92081E+11,60,40,28.6,71.4,12,30646,35302,33972
29,2.92081E+11,52.4,47.6,26.2,73.8,14,30125,36243,34640
29,2.92082E+11,63.6,36.4,45.5,54.5,10,25950,31171,28798
29,2.92082E+11,87.5,-1,75,-1,7,28292,-1,28750
29,2.92084E+11,90,-1,50,50,9,26351,29440,27896
29,2.92088E+11,85.7,-1,57.1,42.9,10,23150,25300,24071
29,2.92094E+11,83.3,16.7,41.7,58.3,7,26192,28992,27825
29,2.92094E+11,50,50,-1,75,10,-1,32633,31100
29,2.92094E+11,100,0,33.3,66.7,10,25467,29042,27850
29,2.921E+11,75,25,25,75,11,25050,30203,28915
29,2.921E+11,-1,75,0,100,15,-2,31463,31463
29,2.921E+11,71.4,28.6,38.1,61.9,8,26722,31176,29479
29,2.92103E+11,83.3,-1,0,100,16,-2,26483,26483
29,2.92106E+11,100,0,0,100,10,-2,23500,23500
29,2.9211E+11,68.4,31.6,50,50,10,30941,39454,35197
29,2.9211E+11,29.4,23.5,29.4,70.6,12,40662,41835,41490
29,2.9211E+11,30,70,25,75,12,31747,38491,36805
29,2.9211E+11,47.8,52.2,34.8,65.2,13,31044,40060,36924
29,2.9211E+11,100,0,0,100,10,-2,36024,36024
29,2.9211E+11,69.2,30.8,41,59,10,30963,37725,34951
29,2.9211E+11,60,40,40,60,10,30929,37832,35071
29,2.92112E+11,73.3,26.7,40,60,10,31371,36865,34667
29,2.92112E+11,69.4,30.6,54.8,45.2,8,30272,37986,33756
29,2.92112E+11,29.4,29.4,17.6,82.4,12,32466,44322,42230
29,2.92112E+11,54.8,45.2,38.7,61.3,13,31808,39800,36706
29,2.92112E+11,58.3,41.7,37.5,62.5,10,32239,36111,34659
29,2.92115E+11,85.7,-1,42.9,57.1,14,24425,32438,29004
29,2.92118E+11,75,-1,-1,75,11,-1,28482,27905
29,2.92121E+11,70.6,29.4,-1,88.2,17,-1,34162,33337
29,2.92121E+11,53.3,46.7,33.3,66.7,14,27060,34948,32319
29,2.92121E+11,44.4,55.6,-1,88.9,20,-1,34777,33879
29,2.92133E+11,88.9,-1,44.4,55.6,10,28675,35931,32706
29,2.92133E+11,39.3,60.7,46.4,53.6,12,30737,41442,36472
29,2.92133E+11,50,50,41.7,58.3,12,29631,39399,35329
29,2.92133E+11,70,30,40,60,13,29191,37420,34129
29,2.92133E+11,56.5,43.5,30.4,69.6,12,28764,37460,34813
29,2.92136E+11,-1,-1,-1,75,12,-1,29500,29125
29,2.92136E+11,100,0,-1,75,7,-1,27667,26925
29,2.92142E+11,77.8,22.2,44.4,55.6,9,26700,32688,30026
29,2.92142E+11,71.4,28.6,35.7,64.3,12,26320,33414,30880
29,2.92148E+11,63.6,36.4,-1,90.9,16,-1,32212,31611
29,2.92148E+11,75,25,41.7,58.3,11,26900,32557,30200
29,2.92151E+11,39.5,60.5,25.6,74.4,12,27472,36881,34474
29,2.92151E+11,61.5,38.5,42.3,57.7,10,28354,35232,32322
29,2.92151E+11,46.2,30.8,-1,84.6,13,-1,40552,38968
29,2.92151E+11,55.2,44.8,24.1,75.9,11,26160,35356,33137
29,2.92154E+11,28.6,71.4,21.4,78.6,12,27433,34671,33120
29,2.92154E+11,66.7,33.3,50,50,8,26057,34828,30443
29,2.92154E+11,60,40,28.9,71.1,11,26800,32874,31119
29,2.92154E+11,41.7,58.3,33.3,66.7,12,28232,33317,31622
29,2.9216E+11,47.7,52.3,15.9,84.1,14,29450,37149,35924
29,2.9216E+11,44.8,55.2,17.2,82.8,14,27700,38054,36269
29,2.9216E+11,40.7,59.3,11.1,88.9,17,27950,39610,38315
29,2.92166E+11,45.5,45.5,-1,81.8,14,-1,32663,31045
29,2.92166E+11,66.7,33.3,33.3,66.7,13,29931,33908,32582
29,2.92169E+11,72.7,27.3,63.6,36.4,7,28657,32238,29959
29,2.92169E+11,88.9,-1,33.3,66.7,12,25750,33967,31228
29,2.92172E+11,64.3,35.7,21.4,78.6,13,25833,32009,30686
29,2.92172E+11,90.9,-1,-1,81.8,14,-1,33463,32033
29,2.92175E+11,87,13,30.4,69.6,12,28077,37081,34340
29,2.92175E+11,69.2,30.8,38.5,61.5,12,27390,35638,32465
29,2.92175E+11,76.9,23.1,30.8,69.2,9,26638,33755,31565
29,2.92181E+11,37.1,62.9,20,80,13,32113,38998,37621
29,2.92181E+11,35.7,64.3,-1,85.7,16,-1,39252,38177
29,2.92181E+11,70,30,30,70,13,32227,38956,36937
29,2.92181E+11,66.7,33.3,20,80,12,31427,38152,36807
29,2.92181E+11,58,42,30,70,13,32000,39102,36972
29,2.92181E+11,50,50,-1,92.9,18,-1,39696,39091
29,2.92181E+11,50,50,24.1,75.9,12,34776,39005,37984
29,2.92181E+11,21.7,78.3,17.4,82.6,16,32352,40822,39349
29,2.92184E+11,51.4,48.6,37.8,62.2,12,31939,40558,37296
29,2.92184E+11,58.3,41.7,50,50,7,32123,36953,34538
29,2.92184E+11,22.2,77.8,40.7,59.3,10,32975,39346,36751
29,2.92184E+11,38.1,59.5,23.8,76.2,14,34704,39982,38725
29,2.92184E+11,31.4,68.6,22.9,77.1,16,33033,40562,38841
29,2.92184E+11,42.9,28.6,35.7,64.3,9,39245,39808,39607
29,2.92184E+11,55.6,44.4,55.6,44.4,7,36609,42282,39130
29,2.92188E+11,68.8,31.3,31.3,68.8,9,27002,31614,30173
29,2.92188E+11,62.5,37.5,45.8,54.2,9,28236,30969,29717
29,2.92188E+11,100,0,66.7,-1,7,25175,-1,26750
29,2.92188E+11,83.3,-1,83.3,-1,5,27973,-1,28178
29,2.92194E+11,64.7,35.3,52.9,47.1,10,28319,34567,31260
29,2.92194E+11,68.4,31.6,52.6,47.4,9,28118,34867,31315
29,2.92196E+11,80,20,33.3,66.7,14,29290,34250,32596
29,2.92196E+11,36.4,63.6,-1,90.9,16,-1,35744,35529
29,2.92196E+11,-1,75,-1,75,9,-1,34217,34008
29,2.92211E+11,80,-1,-1,80,18,-1,27027,26331
29,2.92214E+11,57.9,42.1,26.3,73.7,12,24873,35396,32627
29,2.92214E+11,42.9,57.1,28.6,71.4,12,26757,35143,32747
29,2.92247E+11,100,0,66.7,-1,5,23250,-1,24500
29,2.92247E+11,66.7,-1,50,50,7,27222,30134,28678
29,2.9225E+11,60,40,50,50,9,24460,29320,26890
29,2.9225E+11,81.8,-1,54.5,45.5,10,24783,29590,26968
29,2.92253E+11,44.1,55.9,29.4,70.6,10,33096,42396,39661
29,2.92253E+11,39.2,60.8,23,77,12,32947,43770,41284
29,2.92253E+11,50,50,19.6,80.4,11,32832,40999,39401
29,2.92253E+11,50,50,20,80,14,32988,41895,40114
29,2.92253E+11,52.4,47.6,33.3,66.7,12,32518,42175,38956
29,2.92253E+11,40.6,59.4,21.9,78.1,13,33194,42633,40568
29,2.92253E+11,47.6,52.4,42.9,57.1,10,33129,42128,38271
29,2.92253E+11,53.8,46.2,30.8,69.2,9,33869,40846,38699
29,2.92256E+11,90.9,-1,27.3,72.7,10,24717,32083,30074
29,2.92256E+11,72.7,27.3,-1,90.9,18,-1,31948,31270
29,2.92262E+11,88.9,-1,-1,77.8,11,-1,32714,31708
29,2.92262E+11,50,50,-1,75,12,-1,36785,35104
29,2.92265E+11,33.3,66.7,-1,94.4,20,-1,61144,59794
29,2.92265E+11,50,50,15,85,14,41708,59075,56470
29,2.92265E+11,44,56,-1,96,16,-1,59017,58431
29,2.92265E+11,70.8,29.2,41.7,58.3,11,39305,60307,51556
29,2.92265E+11,59.6,40.4,36.5,63.5,12,40831,59220,52501
29,2.92265E+11,61.1,38.9,-1,88.9,16,-1,61089,58623
29,2.92265E+11,45.8,54.2,25.3,74.7,15,41661,61652,56594
29,2.92265E+11,57.9,42.1,-1,89.5,14,-1,56767,54912
29,2.92265E+11,0,-1,0,-1,-1,-2,-1,-1
29,2.92265E+11,61.1,38.9,44.4,55.6,11,39582,56477,48968
29,2.92265E+11,47.2,52.8,20.8,79.2,15,39650,61722,57141
29,2.92271E+11,60,-1,0,100,17,-2,33156,33156
29,2.92271E+11,57.1,42.9,50,50,11,26571,33707,30139
